DateTime,Load,PV
2019-06-16 08:00,0.0741546177481482,0.403467587993651
2019-06-16 08:15,0.0666175408962963,0.399364063453968
2019-06-16 08:30,0.0785096400777778,0.152751608831746
2019-06-16 08:45,0.0609618586,0.257855714511111
2019-06-16 09:00,0.0780369660481482,0.423144983038096
2019-06-16 09:15,0.0702309836,0.254563390523809
2019-06-16 09:30,0.0842048355592593,0.168179808936508
2019-06-16 09:45,0.0657673081296296,0.394939699609524
2019-06-16 10:00,0.056258279262963,0.405427268819048
2019-06-16 10:15,0.0836903089592592,0.286386150815873
2019-06-16 10:30,0.0570549941222223,0.337395159606349
2019-06-16 10:45,0.0766501243592592,0.274407947460317
2019-06-16 11:00,0.0754474411444445,0.413468634682539
2019-06-16 11:15,0.0638976711111111,0.45671075656508
2019-06-16 11:30,0.0854333896222222,0.466139372787301
2019-06-16 11:45,0.0649058129481482,0.215460322507936
2019-06-16 12:00,0.0579385451777778,0.256774250495238
2019-06-16 12:15,0.0940789009296296,0.284180929971429
2019-06-16 12:30,0.0653453111037036,0.44914912184127
2019-06-16 12:45,0.0771113023481482,0.483525300206349
2019-06-16 13:00,0.0762507111,0.429104189879365
2019-06-16 13:15,0.0648590443703703,0.543670874726984
2019-06-16 13:30,0.0858488059222222,0.398360249047619
2019-06-16 13:45,0.0592270387592592,0.226546269326984
2019-06-16 14:00,0.0911916846296296,0.348919757587301
2019-06-16 14:15,0.0645682185259259,0.389071576101587
2019-06-16 14:30,0.0905503176851852,0.431576143828571
2019-06-16 14:45,0.0690127450555556,0.334471535834921
2019-06-16 15:00,0.0873293342962963,0.471656110736507
2019-06-16 15:15,0.0565812289518518,0.382083216574603
2019-06-16 15:30,0.0856980429814815,0.427794466952381
2019-06-16 15:45,0.0660865072814815,0.396401982092064
2019-06-16 16:00,0.0874789599740741,0.253045885428571
2019-06-16 16:15,0.0624578088148148,0.222776710834921
2019-06-16 16:30,0.0846927337111111,0.131868505933333
2019-06-16 16:45,0.0640678837703703,0.0836262897269841
2019-06-16 17:00,0.0791725054555556,0.0696896482857143
2019-06-16 17:15,0.0591993969185185,0.0889442006698413
2019-06-16 17:30,0.0713294377851852,0.12491384371746
2019-06-16 17:45,0.0750492408518518,0.105900074161905
2019-06-16 18:00,0.0631854090222222,0.123790193609524
2019-06-16 18:15,0.0795901368222222,0.103050037971429
2019-06-16 18:30,0.0716984650962963,0.0363237367047619
2019-06-16 18:45,0.0584185578703704,0.0258973960761905
2019-06-16 19:00,0.0822587853666667,0.019069605384127
2019-06-16 19:15,0.0626749326148148,0.0104835372380952
2019-06-16 19:30,0.0635095467444445,0.00367979799047619
2019-06-16 19:45,0.0836794474407407,0.000643482755555556
2019-06-16 20:00,0.0716983963222222,0
